id_cliente;indica_amigo;n_indicacoes;tempo_empresa;ultima_oferta_aceita;contrata_telefonia;tarifa_linha;varias_linhas_telefonicas;internet_da_empresa;tipo_internet;tipo_contrato;faturamento_papel;tipo_pagamento;receita
7037-MTYVW;Yes;6;38;Offer C;Yes;17.52;Yes;Yes;DSL;Two Year;Yes;Bank Withdrawal;3962.76
4760-THGOT;Yes;9;43;None;Yes;49.48;Yes;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;6234.94
4016-BJKTZ;No;0;25;Offer C;Yes;32.33;Yes;Yes;Fiber Optic;Two Year;No;Bank Withdrawal;3617.3
6584-VQMYT;No;0;27;Offer C;Yes;2.63;No;Yes;DSL;One Year;No;Credit Card;1668.56
9838-BFCQT;Yes;2;72;None;Yes;33.92;Yes;No;None;Two Year;No;Credit Card;4293.69
2790-XUYMV;No;0;71;None;Yes;31.89;Yes;Yes;Fiber Optic;One Year;Yes;Credit Card;8293.14
0581-MDMPW;No;0;24;Offer C;Yes;44.09;Yes;Yes;Fiber Optic;Month-to-Month;Yes;Credit Card;3130.91
1023-BQXZE;No;0;57;None;Yes;24.67;No;Yes;DSL;Two Year;Yes;Bank Withdrawal;5723.54
9163-GHAYE;No;0;15;None;Yes;31.68;No;Yes;Cable;Month-to-Month;No;Bank Withdrawal;1212
3904-UKFRE;No;0;4;Offer E;Yes;44.16;Yes;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;512.79
5353-WILCI;No;0;28;Offer C;Yes;44.11;No;Yes;Cable;Month-to-Month;No;Bank Withdrawal;2867.73
0058-EVZWM;Yes;2;55;Offer B;Yes;5.08;Yes;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;5239
7009-PCARS;No;0;55;Offer B;Yes;39.29;No;No;None;One Year;No;Bank Withdrawal;3162.45
0519-DRGTI;Yes;9;20;None;Yes;42.46;No;No;None;Month-to-Month;No;Credit Card;1291.8
1017-FBQMM;Yes;8;62;Offer B;Yes;15.05;Yes;Yes;Fiber Optic;One Year;Yes;Credit Card;7636.6
1985-MBRYP;No;0;43;Offer B;Yes;6.71;No;No;None;Two Year;Yes;Bank Withdrawal;1067.78
9372-TXXPS;Yes;7;60;Offer B;Yes;41.4;No;Yes;Cable;Two Year;No;Bank Withdrawal;5967.45
3259-QMXUN;Yes;3;58;Offer B;Yes;22.14;Yes;Yes;DSL;Two Year;Yes;Bank Withdrawal;6284.62
1015-JPFYW;No;0;7;None;Yes;49.16;No;No;None;One Year;No;Credit Card;480.87
6645-MXQJT;Yes;10;2;Offer E;Yes;39.35;No;Yes;Fiber Optic;Month-to-Month;No;Bank Withdrawal;262.85
5804-JMYIO;Yes;6;39;Offer C;Yes;15.91;No;No;None;Two Year;No;Credit Card;1378.44
6484-LATFU;No;0;68;None;Yes;5.84;Yes;No;None;Two Year;No;Credit Card;2054.52
7599-NTMDP;Yes;6;62;Offer B;No;0;No;Yes;Cable;Two Year;No;Bank Withdrawal;3128.55
0536-ACXIP;Yes;9;72;None;Yes;44.2;Yes;Yes;Fiber Optic;Two Year;Yes;Bank Withdrawal;11347.5
0936-NQLJU;Yes;9;41;Offer B;Yes;8.44;No;No;None;Two Year;No;Credit Card;1221.59
1575-KRZZE;No;0;4;Offer E;Yes;7.49;No;Yes;Cable;Month-to-Month;No;Bank Withdrawal;250.61
3251-YMVWZ;No;0;53;Offer B;Yes;39.37;Yes;No;None;One Year;No;Bank Withdrawal;3388.51
4884-LEVMQ;Yes;10;39;Offer C;Yes;36.39;No;No;None;Two Year;Yes;Bank Withdrawal;2209.21
8857-CUPFQ;Yes;9;63;Offer B;Yes;17.38;No;No;None;Two Year;No;Credit Card;2332.59
7610-TVOPG;No;0;15;None;Yes;7.96;Yes;No;None;Month-to-Month;Yes;Bank Withdrawal;498
3638-DIMPH;Yes;1;13;None;Yes;29.49;No;Yes;DSL;One Year;No;Bank Withdrawal;976.02
1845-ZLLIG;No;0;1;Offer E;Yes;20.3;No;Yes;DSL;Month-to-Month;Yes;Credit Card;70.45
8559-WNQZS;No;0;1;Offer E;Yes;43.82;No;No;None;Two Year;No;Credit Card;64.27
1699-UOTXU;No;0;60;Offer B;Yes;30.92;No;Yes;DSL;Two Year;No;Bank Withdrawal;5493.45
0635-WKOLD;No;0;40;Offer B;Yes;23.74;Yes;Yes;DSL;One Year;No;Credit Card;3871.35
5993-JSUWV;No;0;66;None;Yes;21.37;No;Yes;DSL;Two Year;Yes;Bank Withdrawal;5427.87
4518-FZBSX;Yes;4;42;Offer B;Yes;9.33;No;No;None;One Year;No;Credit Card;1246.76
6988-CJEYV;No;0;49;Offer B;Yes;45.46;Yes;Yes;Fiber Optic;Month-to-Month;No;Bank Withdrawal;7148.09
3097-FQTVJ;No;0;41;Offer B;Yes;10.09;No;No;None;Two Year;No;Mailed Check;1223.99
5465-BUBFA;Yes;1;41;Offer B;Yes;21.28;No;No;None;Two Year;No;Bank Withdrawal;1644.88
9743-DQKQW;No;0;3;Offer E;No;0;No;Yes;DSL;Month-to-Month;No;Bank Withdrawal;79.8
1215-VFYVK;No;0;4;Offer E;No;0;No;Yes;Cable;Month-to-Month;No;Mailed Check;212.25
9371-BITHB;Yes;1;52;Offer B;Yes;3.41;No;No;None;Two Year;No;Mailed Check;1247.82
9093-FPDLG;No;0;11;None;Yes;9.52;No;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;1104.62
0541-FITGH;Yes;6;2;Offer E;Yes;48.39;No;Yes;Cable;Month-to-Month;Yes;Mailed Check;209.88
6985-HAYWX;Yes;5;26;None;Yes;37.6;Yes;Yes;Fiber Optic;Month-to-Month;No;Bank Withdrawal;2993.4
7508-KBIMB;Yes;7;24;None;Yes;2.31;No;Yes;Cable;One Year;Yes;Credit Card;1509.69
6838-HVLXG;No;0;12;None;Yes;32.32;No;No;None;Month-to-Month;No;Mailed Check;634.54
1897-OKVMW;Yes;3;64;None;Yes;37;Yes;Yes;DSL;Two Year;Yes;Mailed Check;8185.45
5485-ITNPC;Yes;2;66;None;Yes;7.61;No;Yes;DSL;Two Year;Yes;Bank Withdrawal;6097.56
0233-FTHAV;No;0;60;None;Yes;15.29;Yes;Yes;Fiber Optic;One Year;Yes;Bank Withdrawal;5682.4
4644-PIZRT;Yes;5;17;None;Yes;33.24;Yes;Yes;DSL;One Year;Yes;Bank Withdrawal;1766.73
8922-NPKBJ;Yes;10;42;None;Yes;34.33;No;No;None;Two Year;No;Mailed Check;2309.16
2740-TVLFN;No;0;1;Offer E;Yes;39.87;Yes;Yes;DSL;Month-to-Month;Yes;Bank Withdrawal;90.02
7771-CFQRQ;No;0;47;None;Yes;30.06;No;Yes;DSL;Two Year;No;Bank Withdrawal;4500.07
9512-PHSMG;Yes;2;10;None;Yes;10.42;No;No;None;Month-to-Month;Yes;Credit Card;356.95
4146-SVFUD;No;0;1;None;Yes;45.28;No;Yes;DSL;Month-to-Month;No;Mailed Check;89.88
1564-HJUVY;No;0;4;None;Yes;3.03;No;Yes;DSL;Month-to-Month;Yes;Bank Withdrawal;238.32
3617-XLSGQ;Yes;2;66;None;Yes;20.11;Yes;Yes;Fiber Optic;Two Year;No;Bank Withdrawal;8489.76
7517-LDMPS;No;0;12;None;Yes;2.57;No;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;1048.19
7244-KXYZN;No;0;24;None;Yes;5.98;No;No;None;One Year;No;Credit Card;670.87
5226-NOZFC;No;0;26;None;Yes;40.35;No;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;3195.6
1400-WIVLL;Yes;2;57;None;Yes;16.78;Yes;Yes;Fiber Optic;Two Year;No;Bank Withdrawal;6926.31
8148-NLEGT;Yes;1;42;None;Yes;13.95;Yes;No;None;Two Year;No;Bank Withdrawal;1600.15
8347-GDTMP;Yes;4;64;None;Yes;14.78;No;No;None;Two Year;No;Credit Card;2171.57
6746-WAUWT;No;0;19;None;Yes;26.54;No;No;None;One Year;Yes;Credit Card;890.76
0428-IKYCP;Yes;9;22;None;Yes;48.68;No;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;2921.61
2187-PKZAY;No;0;12;None;Yes;40.06;No;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;1524.12
4003-OCTMP;Yes;9;31;None;Yes;28.8;No;Yes;Cable;One Year;Yes;Bank Withdrawal;2803.55
6652-YFFJO;No;0;11;Offer D;Yes;13.56;No;Yes;Cable;Month-to-Month;Yes;Bank Withdrawal;865.26
7225-IILWY;Yes;10;68;None;Yes;26.83;Yes;No;None;Two Year;No;Mailed Check;3510.59
3170-GWYKC;No;0;60;None;Yes;22.88;No;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;7609.55
9830-ECLEN;Yes;9;58;None;No;0;No;Yes;Cable;One Year;No;Mailed Check;2919.85
2668-TZSPS;No;0;1;None;Yes;39.61;No;No;None;Month-to-Month;No;Mailed Check;60.06
7446-SFAOA;Yes;8;37;None;Yes;15.51;No;No;None;One Year;Yes;Bank Withdrawal;1291.37
9522-ZSINC;No;0;13;Offer D;Yes;7.33;No;No;None;One Year;Yes;Bank Withdrawal;349.09
8234-GSZYK;No;0;43;None;Yes;28.9;Yes;No;None;Two Year;No;Bank Withdrawal;2352.75
6505-OZNPG;No;0;6;None;No;0;No;Yes;Cable;Two Year;Yes;Mailed Check;358.8
6164-HAQTX;No;0;71;None;No;0;No;Yes;DSL;Two Year;No;Bank Withdrawal;3888.65
7765-LWVVH;Yes;8;72;None;Yes;18.74;Yes;Yes;Fiber Optic;Two Year;Yes;Bank Withdrawal;8192.43
0953-LGOVU;Yes;7;12;Offer D;No;0;No;Yes;DSL;Month-to-Month;No;Mailed Check;432.25
4692-NNQRU;Yes;7;21;Offer D;Yes;14.51;No;Yes;Fiber Optic;One Year;No;Bank Withdrawal;2047.16
7742-MYPGI;Yes;3;6;None;Yes;49.45;No;Yes;DSL;Month-to-Month;Yes;Credit Card;594.05
9619-GSATL;No;0;43;None;Yes;1.6;No;Yes;DSL;One Year;No;Bank Withdrawal;2643.05
5622-UEJFI;Yes;9;35;None;Yes;32.75;Yes;No;None;Two Year;Yes;Credit Card;2096.05
6203-HBZPA;No;0;52;None;No;0;No;Yes;DSL;Two Year;No;Credit Card;3334.95
0484-FFVBJ;No;0;32;None;Yes;15.52;No;Yes;DSL;One Year;Yes;Bank Withdrawal;2507.59
0301-FIDRB;Yes;8;72;None;No;0;No;Yes;DSL;Two Year;Yes;Bank Withdrawal;4684.3
4139-JPIAM;No;0;51;None;No;0;No;Yes;DSL;Month-to-Month;Yes;Credit Card;2181.55
2181-TIDSV;Yes;4;68;Offer A;Yes;19.75;No;No;None;Two Year;Yes;Bank Withdrawal;2646.25
1936-CZAKF;Yes;8;49;None;No;0;No;Yes;Cable;Two Year;No;Credit Card;2409.9
9453-PATOS;Yes;7;72;Offer A;Yes;20.54;No;Yes;Cable;Two Year;No;Credit Card;7634.28
4402-FTBXC;No;0;54;None;Yes;27.17;No;Yes;Fiber Optic;Month-to-Month;No;Credit Card;6134.18
2931-XIQBR;Yes;7;50;None;Yes;47.48;No;Yes;Fiber Optic;One Year;No;Credit Card;7527.5
0106-UGRDO;Yes;3;69;Offer A;Yes;38.52;Yes;Yes;Fiber Optic;Two Year;Yes;Bank Withdrawal;10840.73
5542-TBBWB;No;0;1;None;Yes;9.36;No;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;89.26
1930-QPBVZ;Yes;3;68;Offer A;Yes;9.29;No;Yes;Fiber Optic;Two Year;No;Bank Withdrawal;7315.12
2606-PKWJB;No;0;40;None;No;0;No;Yes;Cable;One Year;No;Credit Card;1564.05
5322-ZSMZY;Yes;7;31;None;Yes;7.03;Yes;No;None;Two Year;No;Credit Card;973.53
5220-AGAAX;Yes;8;68;Offer A;Yes;2.71;Yes;No;None;Two Year;Yes;Bank Withdrawal;1848.58
0208-BPQEJ;No;0;12;Offer D;Yes;8.25;No;No;None;Month-to-Month;No;Bank Withdrawal;297.1
9435-JMLSX;Yes;7;71;Offer A;Yes;5.51;No;Yes;Cable;Two Year;Yes;Bank Withdrawal;6437.11
3352-ALMCK;No;0;40;None;Yes;32.78;Yes;Yes;Fiber Optic;Month-to-Month;Yes;Credit Card;5419.35
5312-IRCFR;Yes;8;64;None;Yes;37.47;Yes;Yes;Fiber Optic;One Year;Yes;Bank Withdrawal;8378.83
5294-IMHHT;Yes;6;53;None;Yes;32.94;Yes;Yes;Fiber Optic;One Year;No;Bank Withdrawal;6789.02
6176-YJWAS;Yes;1;72;Offer A;Yes;38.3;Yes;Yes;Fiber Optic;Two Year;Yes;Credit Card;9871.85
5310-NOOVA;No;0;46;None;Yes;13.42;No;No;None;Two Year;No;Bank Withdrawal;1524.37
4526-EXKKN;No;0;40;None;Yes;27.47;Yes;No;None;Two Year;Yes;Credit Card;2072.75
5311-IHLEI;No;0;12;Offer D;No;0;No;Yes;DSL;Month-to-Month;Yes;Bank Withdrawal;605.75
3987-KQDDU;No;0;9;None;Yes;21.11;No;Yes;Fiber Optic;Month-to-Month;No;Bank Withdrawal;851.54
3404-JNXAX;Yes;9;51;Offer B;Yes;29.56;Yes;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;5624.46
5131-PONJI;Yes;10;49;Offer B;Yes;11.74;No;Yes;Fiber Optic;Month-to-Month;Yes;Credit Card;5069.91
3489-VSFRD;No;0;56;Offer B;Yes;30.86;No;Yes;DSL;One Year;Yes;Credit Card;5010.91
3345-JHUEO;No;0;4;None;Yes;46.53;No;No;None;Month-to-Month;Yes;Bank Withdrawal;241.82
5815-HGGHV;Yes;3;20;Offer D;Yes;33.78;No;Yes;DSL;One Year;Yes;Credit Card;2050.05
5260-UMPWX;Yes;4;26;None;Yes;24.44;No;No;None;Month-to-Month;Yes;Credit Card;1129.39
5649-RXQTV;No;0;51;Offer B;Yes;42.33;No;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;7196.98
2674-MIAHT;No;0;4;None;Yes;38.74;Yes;Yes;Fiber Optic;Month-to-Month;Yes;Credit Card;479.16
2576-HXMPA;No;0;1;None;Yes;8.23;No;No;None;Month-to-Month;No;Credit Card;27.78
7587-AOVVU;No;0;27;None;Yes;14.07;Yes;Yes;Fiber Optic;Month-to-Month;No;Bank Withdrawal;3173.44
6898-MDLZW;No;0;12;Offer D;Yes;1.8;No;Yes;DSL;Month-to-Month;Yes;Credit Card;670.25
4707-YNOQA;Yes;6;34;None;Yes;25.69;Yes;No;None;One Year;Yes;Credit Card;1790.61
9357-UJRUN;Yes;5;24;None;Yes;34.01;Yes;Yes;Cable;One Year;Yes;Bank Withdrawal;2163.14
7663-CUXZB;Yes;9;59;Offer B;Yes;14.98;Yes;Yes;Fiber Optic;Two Year;No;Bank Withdrawal;7445.07
0258-NOKBL;No;0;3;None;Yes;31.48;No;Yes;Fiber Optic;Month-to-Month;No;Bank Withdrawal;362.89
1163-VIPRI;Yes;4;65;Offer B;Yes;13.25;Yes;Yes;Fiber Optic;Two Year;No;Bank Withdrawal;8198.8
9348-ROUAI;Yes;5;59;Offer B;Yes;47.05;Yes;Yes;Cable;Two Year;No;Credit Card;7970
9443-JUBUO;Yes;9;72;Offer A;No;0;No;Yes;DSL;Two Year;Yes;Credit Card;4558.85
3043-TYBNO;No;0;3;None;Yes;22.49;No;Yes;DSL;Month-to-Month;No;Credit Card;264.37
4830-FAXFM;No;0;19;Offer D;Yes;14.48;Yes;No;None;Month-to-Month;Yes;Credit Card;714.32
5906-BFOZT;No;0;1;None;Yes;8.02;No;No;None;Month-to-Month;Yes;Credit Card;27.52
2960-NKRSO;No;0;24;None;Yes;9.53;No;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;2335.87
5598-IKHQQ;No;0;72;Offer A;Yes;6.75;Yes;No;None;Two Year;No;Credit Card;2352.45
0397-ZXWQF;No;0;67;Offer A;Yes;47.31;No;No;None;Two Year;No;Bank Withdrawal;4600.72
5266-PFRQK;Yes;2;52;Offer B;Yes;39.48;No;No;None;One Year;Yes;Credit Card;3124.56
4674-HGNUA;Yes;6;71;Offer A;Yes;31.33;Yes;Yes;Cable;Two Year;No;Credit Card;8681.58
6765-MBQNU;Yes;7;26;None;Yes;33.47;Yes;No;None;One Year;No;Credit Card;1554.27
9786-IJYDL;No;0;35;None;Yes;30.5;Yes;Yes;Fiber Optic;Two Year;Yes;Credit Card;4981.55
1303-SRDOK;Yes;3;55;Offer B;Yes;27.87;No;Yes;Fiber Optic;Two Year;Yes;Credit Card;5375.45
3769-MHZNV;Yes;2;33;None;Yes;24.27;No;No;None;Two Year;No;Credit Card;1471.26
6295-OSINB;Yes;2;72;Offer A;Yes;6.89;Yes;Yes;Fiber Optic;Two Year;Yes;Bank Withdrawal;8386.33
3308-MHOOC;No;0;1;None;Yes;17.89;No;No;None;Month-to-Month;Yes;Credit Card;37.09
4177-JPDFU;No;0;12;Offer D;No;0;No;Yes;Cable;Month-to-Month;No;Credit Card;442.45
2239-CFOUJ;Yes;3;1;None;Yes;27.5;No;No;None;One Year;No;Credit Card;47.9
2209-XADXF;No;0;1;Offer E;No;0;No;Yes;DSL;Month-to-Month;No;Bank Withdrawal;35.25
6620-JDYNW;No;0;18;Offer D;Yes;10.97;Yes;Yes;DSL;Month-to-Month;Yes;Credit Card;1353.81
4770-UEZOX;No;0;2;Offer E;Yes;43.56;No;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;231.92
1038-RQOST;Yes;6;19;Offer D;Yes;4.7;No;No;None;Month-to-Month;No;Credit Card;504.25
4568-TTZRT;No;0;9;Offer E;Yes;13.72;No;No;None;Month-to-Month;No;Credit Card;305.28
9513-DXHDA;No;0;27;None;Yes;49.25;No;Yes;DSL;One Year;No;Bank Withdrawal;3542.3
8084-OIVBS;No;0;11;Offer D;Yes;46.49;No;No;None;One Year;No;Credit Card;723.34
8896-BQTTI;No;0;1;Offer E;Yes;3.39;Yes;No;None;Month-to-Month;Yes;Credit Card;28.39
3352-RICWQ;Yes;6;9;Offer E;Yes;16.13;No;No;None;Two Year;No;Credit Card;355.82
2160-GPFXD;Yes;1;54;Offer B;Yes;24.59;Yes;Yes;DSL;Two Year;Yes;Credit Card;4894.56
2065-MMKGR;No;0;29;None;Yes;41.38;Yes;Yes;DSL;One Year;Yes;Credit Card;3280.12
1498-NHTLT;Yes;4;59;Offer B;Yes;42.37;No;Yes;Cable;Two Year;Yes;Bank Withdrawal;7835.83
1402-PTHGN;Yes;7;18;Offer D;Yes;40.36;No;Yes;DSL;One Year;Yes;Credit Card;1813.93
5199-FPUSP;No;0;33;None;No;0;No;Yes;Cable;One Year;No;Credit Card;1113.95
6377-KSLXC;No;0;5;None;Yes;24.16;No;No;None;Month-to-Month;No;Credit Card;227.85
1796-JANOW;No;0;2;Offer E;Yes;34.57;No;No;None;Month-to-Month;No;Credit Card;107.29
0238-WHBIQ;Yes;10;72;Offer A;Yes;33.75;Yes;Yes;Cable;Two Year;No;Credit Card;8769.3
8735-NBLWT;No;0;9;Offer E;Yes;45.83;No;No;None;Month-to-Month;No;Credit Card;596.57
6651-RLGGM;Yes;2;67;Offer A;Yes;14.54;Yes;No;None;Two Year;No;Credit Card;2663.08
1614-JBEBI;No;0;8;Offer E;Yes;26.47;No;No;None;Month-to-Month;Yes;Mailed Check;349.36
5696-EXCYS;No;0;17;Offer D;Yes;39.34;No;No;None;Two Year;No;Credit Card;1037.83
5795-KTGUD;Yes;2;68;Offer A;Yes;46.7;Yes;Yes;Fiber Optic;Two Year;Yes;Bank Withdrawal;10729.2
4702-HDRKD;No;0;67;Offer A;No;0;No;Yes;Cable;One Year;Yes;Bank Withdrawal;3321.35
1406-PUQVY;No;0;1;Offer E;Yes;6.35;No;Yes;DSL;Month-to-Month;Yes;Bank Withdrawal;56.25
9114-AAFQH;Yes;6;48;Offer B;Yes;49.88;No;Yes;DSL;One Year;Yes;Bank Withdrawal;5488.89
8715-KKTFG;Yes;6;61;Offer B;Yes;18.03;Yes;Yes;Fiber Optic;One Year;Yes;Bank Withdrawal;7618.18
1728-BQDMA;No;0;2;Offer E;Yes;18.7;No;Yes;DSL;Month-to-Month;No;Bank Withdrawal;120.1
5117-ZSMHQ;Yes;9;71;Offer A;Yes;37.57;Yes;Yes;DSL;Two Year;No;Bank Withdrawal;9160.17
5151-HQRDG;Yes;6;37;None;Yes;27.41;Yes;Yes;DSL;Month-to-Month;Yes;Mailed Check;3044.92
0960-HUWBM;No;0;65;Offer B;Yes;39.52;Yes;Yes;Fiber Optic;Two Year;Yes;Bank Withdrawal;9268.85
6465-GSRCL;No;0;67;Offer A;Yes;18.74;Yes;Yes;Fiber Optic;One Year;Yes;Bank Withdrawal;8500.28
0263-FJTQO;Yes;10;50;Offer B;Yes;44.49;Yes;Yes;Cable;Two Year;Yes;Credit Card;5711.15
7319-ZNRTR;Yes;1;25;None;Yes;15.76;No;No;None;One Year;No;Bank Withdrawal;805.15
7503-EPSZW;Yes;5;64;Offer B;Yes;17.93;Yes;No;None;Two Year;Yes;Mailed Check;2706.67
7089-XXAYG;Yes;10;25;None;No;0;No;Yes;Cable;One Year;Yes;Credit Card;1070.4
1666-JXLKU;No;0;37;Offer C;Yes;17.46;Yes;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;4456.57
7855-DIWPO;No;0;21;Offer D;Yes;30.59;No;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;2135.59
5133-POWUA;No;0;1;None;Yes;13.62;No;Yes;Cable;Month-to-Month;Yes;Credit Card;59.42
5652-MSDEY;No;0;10;None;Yes;39.85;Yes;Yes;Fiber Optic;Month-to-Month;Yes;Mailed Check;1175.8
1810-BOHSY;Yes;7;51;Offer B;Yes;35;Yes;Yes;Fiber Optic;One Year;Yes;Credit Card;6696.05
1784-BXEFA;No;0;10;None;Yes;4.76;No;No;None;Month-to-Month;Yes;Mailed Check;234.95
7351-MHQVU;No;0;6;Offer E;No;0;No;Yes;Cable;Month-to-Month;No;Credit Card;307.6
9224-VTYID;Yes;10;47;Offer B;Yes;11.74;Yes;Yes;DSL;Two Year;Yes;Mailed Check;4870.13
9500-IWPXQ;Yes;3;61;Offer B;Yes;40.48;Yes;Yes;DSL;One Year;Yes;Bank Withdrawal;7289.83
5762-TJXGK;No;0;52;Offer B;No;0;No;Yes;DSL;Two Year;Yes;Bank Withdrawal;3038.55
4504-YOULA;No;0;35;Offer C;Yes;39.11;Yes;Yes;DSL;Month-to-Month;Yes;Credit Card;3505.75
5569-IDSEY;Yes;8;71;Offer A;Yes;29.11;Yes;Yes;Fiber Optic;One Year;Yes;Bank Withdrawal;9538.96
7284-ZZLOH;Yes;10;45;None;Yes;43.27;No;Yes;DSL;Two Year;No;Credit Card;4333.4
1777-JYQPJ;No;0;2;Offer E;No;0;No;Yes;DSL;Month-to-Month;No;Mailed Check;38.45
3401-URHDA;No;0;51;None;Yes;9.85;Yes;Yes;Cable;One Year;No;Credit Card;3545.95
1599-EAHXY;Yes;1;60;None;Yes;28.45;Yes;No;None;One Year;No;Credit Card;3213.4
8631-XVRZL;No;0;9;Offer E;Yes;48.61;No;No;None;One Year;Yes;Mailed Check;601.19
3853-LYGAM;No;0;17;None;Yes;21.14;Yes;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;1999.38
5751-USDBL;Yes;1;46;None;Yes;45.95;No;Yes;Cable;Two Year;No;Mailed Check;5960.05
5680-LQOGP;No;0;68;Offer A;Yes;14.86;No;Yes;Cable;Two Year;Yes;Credit Card;6747.08
8189-DUKMV;Yes;8;4;None;Yes;44.73;No;No;None;One Year;No;Bank Withdrawal;257.97
9931-DCEZH;No;0;28;Offer C;Yes;34.43;No;Yes;DSL;One Year;Yes;Credit Card;2480.64
1898-JSNDC;No;0;39;Offer C;Yes;48.17;No;Yes;DSL;One Year;Yes;Credit Card;4103.13
0315-LVCRK;No;0;11;None;Yes;30.57;No;Yes;Fiber Optic;Month-to-Month;No;Bank Withdrawal;1225.02
3911-RSNHI;Yes;2;71;Offer A;No;0;No;Yes;DSL;Two Year;Yes;Credit Card;4310.35
2410-CIYFZ;No;0;2;None;Yes;49.53;No;No;None;Month-to-Month;No;Mailed Check;141.96
5505-OVWQW;No;0;17;None;Yes;4.38;No;No;None;One Year;No;Mailed Check;428.11
7271-AJDTL;Yes;1;55;None;Yes;34.61;Yes;Yes;Fiber Optic;Month-to-Month;Yes;Credit Card;6976.65
1867-TJHTS;No;0;58;None;Yes;22.71;Yes;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;5844.03
4429-WYGFR;No;0;26;Offer C;Yes;44.11;No;Yes;DSL;Month-to-Month;No;Bank Withdrawal;2384.16
2817-LVCPP;No;0;50;None;Yes;12.62;No;No;None;Two Year;No;Credit Card;1654.95
5038-ETMLM;Yes;10;72;Offer A;Yes;29;Yes;Yes;Fiber Optic;Two Year;Yes;Bank Withdrawal;10270.75
5056-FIMPT;No;0;43;None;Yes;10.19;No;Yes;Fiber Optic;One Year;Yes;Credit Card;5100.47
4521-WFJAI;No;0;56;None;Yes;47.82;Yes;No;None;Two Year;Yes;Bank Withdrawal;4121.97
6569-KTMDU;No;0;1;None;Yes;5.02;No;No;None;Month-to-Month;No;Mailed Check;24.12
8809-XKHMD;Yes;5;72;Offer A;Yes;43.84;Yes;Yes;Fiber Optic;Two Year;Yes;Bank Withdrawal;10481.58
0396-YCHWO;Yes;4;36;Offer C;Yes;40.58;Yes;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;4935.08
0867-LDTTC;No;0;5;None;Yes;45.69;No;Yes;Cable;Month-to-Month;No;Bank Withdrawal;621.1
2122-SZZZD;No;0;44;None;Yes;18.14;No;No;None;One Year;No;Credit Card;1633.66
3148-AOIQT;Yes;10;69;None;Yes;45.12;Yes;No;None;Two Year;Yes;Credit Card;4831.63
6692-YQHXC;No;0;16;None;Yes;27.43;No;Yes;Fiber Optic;Month-to-Month;Yes;Credit Card;1644.38
3889-VWBID;Yes;1;68;None;Yes;27.59;No;Yes;DSL;Two Year;No;Bank Withdrawal;7652.57
5222-JCXZT;No;0;4;None;Yes;20.16;No;No;None;Month-to-Month;No;Mailed Check;159.54
9754-CLVZW;Yes;4;26;Offer C;No;0;No;Yes;Cable;Month-to-Month;No;Credit Card;1055.15
2739-CCZMB;No;0;5;None;Yes;8.01;No;No;None;Month-to-Month;No;Credit Card;162.05
7080-TNUWP;Yes;5;70;None;Yes;31.13;Yes;Yes;Fiber Optic;One Year;Yes;Bank Withdrawal;8782
0496-AHOOK;Yes;10;24;Offer C;Yes;32.86;No;Yes;Cable;One Year;No;Bank Withdrawal;2501.54
2468-SJFLM;No;0;1;None;Yes;39.55;No;Yes;Fiber Optic;Month-to-Month;Yes;Mailed Check;113.85
3181-VTHOE;Yes;10;70;None;No;0;No;Yes;DSL;One Year;Yes;Bank Withdrawal;3755.15
7168-HDQHG;Yes;3;36;Offer C;Yes;20.57;No;No;None;Month-to-Month;No;Bank Withdrawal;1443.42
4567-AKPIA;Yes;3;41;None;Yes;20.41;Yes;Yes;Fiber Optic;One Year;Yes;Bank Withdrawal;5291.06
7901-HXJVA;No;0;14;None;Yes;18.46;No;Yes;Fiber Optic;Month-to-Month;No;Bank Withdrawal;1375.99
5924-IFQTT;Yes;4;13;None;Yes;13.77;Yes;Yes;DSL;Month-to-Month;Yes;Bank Withdrawal;1109.06
7968-QUXNS;No;0;6;None;Yes;27.54;No;No;None;Month-to-Month;No;Mailed Check;275.39
8903-WMRNW;Yes;8;15;None;Yes;24.12;No;Yes;Fiber Optic;Month-to-Month;No;Bank Withdrawal;2031.2
