id_cliente;status;categoria_churn;saida_trimestre
3373-DIUUN;Stayed;;No
8383-SGHJU;Stayed;;No
7607-QKKTJ;Stayed;;No
7707-PYBBH;Stayed;;No
8984-HPEMB;Stayed;;No
4139-DETXS;Stayed;;No
9779-DPNEJ;Stayed;;No
9805-FILKB;Stayed;;No
5793-YOLJN;Stayed;;No
0673-IGUQO;Joined;;No
4123-FCVCB;Stayed;;No
8819-IMISP;Stayed;;No
8311-UEUAB;Stayed;;No
5858-EAFCZ;Joined;;No
1163-ONYEY;Stayed;;No
5656-MJEFC;Stayed;;No
6082-OQFBA;Stayed;;No
8974-OVACP;Joined;;No
4010-YLMVT;Stayed;;No
1379-FRVEB;Stayed;;No
8612-GXIDD;Stayed;;No
6288-CHQJB;Stayed;;No
8160-HOWOX;Stayed;;No
6648-INWPS;Stayed;;No
4223-BKEOR;Stayed;;No
1763-WQFUK;Joined;;No
1391-UBDAR;Stayed;;No
8894-JVDCV;Stayed;;No
2023-VQFDL;Stayed;;No
1345-GKDZZ;Stayed;;No
2014-MKGMH;Stayed;;No
5628-FCGYG;Stayed;;No
2560-WBWXF;Stayed;;No
0248-IPDFW;Joined;;No
7978-DKUQH;Stayed;;No
4335-UPJSI;Stayed;;No
1784-EZDKJ;Stayed;;No
9297-FVVDH;Stayed;;No
8007-YYPWD;Stayed;;No
7101-HRBLJ;Stayed;;No
6635-CPNUN;Stayed;;No
5453-YBTWV;Stayed;;No
5039-LZRQT;Stayed;;No
6418-PIQSP;Stayed;;No
8220-OCUFY;Stayed;;No
3995-WFCSM;Joined;;No
1895-QTKDO;Joined;;No
2038-OEQZH;Stayed;;No
1178-PZGAB;Stayed;;No
2626-VEEWG;Stayed;;No
1657-DYMBM;Stayed;;No
7311-MQJCH;Stayed;;No
1136-XGEQU;Stayed;;No
2530-FMFXO;Stayed;;No
6844-DZKRF;Joined;;No
5970-GHJAW;Stayed;;No
8879-XUAHX;Stayed;;No
3689-MOZGR;Stayed;;No
4195-PNGZS;Stayed;;No
5003-XZWWO;Stayed;;No
6922-NCEDI;Stayed;;No
9891-NQDBD;Stayed;;No
6131-IUNXN;Stayed;;No
8548-AWOFC;Stayed;;No
9798-DRYDS;Stayed;;No
8532-UEFWH;Stayed;;No
6296-DDOOR;Stayed;;No
7951-VRDVK;Stayed;;No
4815-YOSUK;Stayed;;No
4365-MSDYN;Stayed;;No
7036-TYDEC;Stayed;;No
5802-ADBRC;Stayed;;No
8076-FEZKJ;Stayed;;No
5197-YPYBZ;Stayed;;No
4312-GVYNH;Stayed;;No
0839-JTCUD;Stayed;;No
5494-WOZRZ;Stayed;;No
2234-EOFPT;Stayed;;No
8619-IJNDK;Stayed;;No
8378-LKJAF;Stayed;;No
1153-GNOLC;Stayed;;No
3298-QEICA;Stayed;;No
0788-DXBFY;Stayed;;No
3496-LFSZU;Stayed;;No
5242-UOWHD;Stayed;;No
6479-SZPLM;Stayed;;No
8097-VBQTZ;Stayed;;No
4500-HKANN;Stayed;;No
9917-KWRBE;Stayed;;No
2212-LYASK;Stayed;;No
1393-IMKZG;Joined;;No
8069-RHUXK;Stayed;;No
2908-WGAXL;Stayed;;No
3378-AJRAO;Stayed;;No
6050-FFXES;Stayed;;No
0362-RAOQO;Stayed;;No
9554-DFKIC;Stayed;;No
5527-ACHSO;Stayed;;No
0829-DDVLK;Stayed;;No
1399-UBQIU;Stayed;;No
1813-JLKWR;Stayed;;No
9537-VHDTA;Joined;;No
4957-TIALW;Stayed;;No
2054-PJOCK;Stayed;;No
9150-HEPMB;Stayed;;No
9030-QGZNL;Stayed;;No
3126-WQMGH;Stayed;;No
7176-WRTNX;Stayed;;No
9239-GZHZE;Stayed;;No
7205-BAIAD;Stayed;;No
8064-RAVOH;Joined;;No
0219-QAERP;Stayed;;No
8963-JLGJT;Joined;;No
2135-DQWAQ;Stayed;;No
4056-QHXHZ;Stayed;;No
7401-JIXNM;Stayed;;No
9339-FIIJL;Stayed;;No
6670-MFRPK;Stayed;;No
6177-PEVRA;Stayed;;No
4813-HQMGZ;Stayed;;No
7579-KKLOE;Stayed;;No
8402-EIVQS;Stayed;;No
4947-DSMXK;Stayed;;No
7245-NIIWQ;Joined;;No
0002-ORFBO;Stayed;;No
3324-OIRTO;Stayed;;No
5414-OFQCB;Stayed;;No
4967-WPNCF;Stayed;;No
8499-BRXTD;Stayed;;No
9154-QDGTH;Stayed;;No
8197-BFWVU;Stayed;;No
2577-GVSIL;Stayed;;No
9367-OIUXP;Stayed;;No
6770-UAYGJ;Stayed;;No
6463-HHXJR;Stayed;;No
7928-VJYAB;Stayed;;No
1187-WILMM;Stayed;;No
1306-RPWXZ;Stayed;;No
3097-PYWXL;Stayed;;No
2266-SJNAT;Stayed;;No
2972-YDYUW;Stayed;;No
1104-FEJAM;Stayed;;No
2809-ILCYT;Stayed;;No
5499-ECUTN;Stayed;;No
4981-FLTMF;Stayed;;No
3113-IWHLC;Stayed;;No
4277-BWBML;Stayed;;No
0234-TEVTT;Stayed;;No
4304-TSPVK;Stayed;;No
1552-AAGRX;Stayed;;No
2637-FKFSY;Joined;;No
7874-ECPQJ;Stayed;;No
0020-INWCK;Stayed;;No
7089-RKVSZ;Stayed;;No
2683-JXWQQ;Stayed;;No
9548-ZMVTX;Stayed;;No
8739-XNIKG;Stayed;;No
9755-JHNMN;Stayed;;No
3981-QSVQI;Stayed;;No
2789-HQBOU;Joined;;No
9424-CMPOG;Stayed;;No
5067-WJEUN;Stayed;;No
3450-WXOAT;Stayed;;No
9251-WNSOD;Stayed;;No
6974-DAFLI;Stayed;;No
2616-UUTFK;Stayed;;No
7064-JHXCE;Stayed;;No
7989-AWGEH;Stayed;;No
4373-VVHQL;Joined;;No
4559-UWIHT;Stayed;;No
6650-BWFRT;Stayed;;No
9570-KYEUA;Stayed;;No
6993-YGFJV;Stayed;;No
2712-SYWAY;Joined;;No
0730-BGQGF;Stayed;;No
5498-IBWPI;Stayed;;No
9101-NTIXF;Joined;;No
9314-QDMDW;Stayed;;No
9308-ANMVE;Stayed;;No
3413-DHLPB;Stayed;;No
7649-PHJVR;Stayed;;No
6114-TCFID;Stayed;;No
3787-TRIAL;Stayed;;No
5156-UMKOW;Joined;;No
1247-QBVSH;Stayed;;No
6734-GMPVK;Stayed;;No
9822-OAOVB;Joined;;No
6161-ERDGD;Stayed;;No
1226-JZNKR;Stayed;;No
7318-EIVKO;Stayed;;No
3771-PZOBW;Stayed;;No
8231-BSWXX;Stayed;;No
7389-KBFIT;Joined;;No
7176-WIONM;Stayed;;No
5141-ZUVBH;Stayed;;No
7623-HKYRK;Stayed;;No
0310-SUCIN;Stayed;;No
5197-PYEPU;Stayed;;No
6619-RPLQZ;Stayed;;No
3275-RHRNE;Stayed;;No
3503-TYDAY;Stayed;;No
6901-GOGZG;Stayed;;No
7021-XSNYE;Stayed;;No
9621-OUPYD;Stayed;;No
8982-NHAVY;Stayed;;No
4307-KWMXE;Stayed;;No
2450-ZKEED;Stayed;;No
3694-DELSO;Stayed;;No
3893-JRNFS;Stayed;;No
1133-KXCGE;Stayed;;No
0142-GVYSN;Stayed;;No
1049-FYSYG;Stayed;;No
1821-BUCWY;Stayed;;No
8314-DPQHL;Stayed;;No
1465-WCZVT;Joined;;No
9481-SFCQY;Stayed;;No
0567-GGCAC;Stayed;;No
8884-MRNSU;Stayed;;No
2171-UDMFD;Stayed;;No
9802-CAQUT;Stayed;;No
0187-WZNAB;Stayed;;No
1475-VWVDO;Stayed;;No
1357-MVDOZ;Stayed;;No
7602-MVRMB;Stayed;;No
5406-KGRMX;Stayed;;No
5968-HYJRZ;Stayed;;No
7140-ADSMJ;Stayed;;No
2230-XTUWL;Stayed;;No
7706-YLMQA;Stayed;;No
2585-KTFRE;Joined;;No
7994-UYIVZ;Stayed;;No
7717-BICXI;Stayed;;No
6559-RAKOZ;Stayed;;No
4716-MRVEN;Stayed;;No
2143-LJULT;Stayed;;No
3200-MNQTF;Stayed;;No
6164-HXUGH;Stayed;;No
5630-IXDXV;Stayed;;No
0320-DWVTU;Stayed;;No
9135-MGVPY;Stayed;;No
1212-GLHMD;Joined;;No
7878-JGDKK;Stayed;;No
1088-AUUZZ;Stayed;;No
9588-OZDMQ;Joined;;No
6476-EPYZR;Stayed;;No
1174-FGIFN;Stayed;;No
6620-HVDUJ;Stayed;;No
1032-MAELW;Stayed;;No
7641-TQFHN;Stayed;;No
1552-TKMXS;Stayed;;No
8622-ZLFKO;Stayed;;No
6188-UXBBR;Stayed;;No
2333-KWEWW;Stayed;;No
5702-SKUOB;Stayed;;No
1134-YWTYF;Stayed;;No
6061-GWWAV;Stayed;;No
0679-TDGAK;Stayed;;No
6585-WCEWR;Stayed;;No
9067-YGSCA;Stayed;;No
9067-SQTNS;Stayed;;No
1776-SPBWV;Stayed;;No
9668-PUGNU;Stayed;;No
9405-GPBBG;Stayed;;No
1926-QUZNN;Stayed;;No
5829-NVSQN;Stayed;;No
9565-AXSMR;Stayed;;No
8869-LIHMK;Stayed;;No
0447-RXSGD;Stayed;;No
4927-WWOOZ;Joined;;No
5788-YPOEG;Stayed;;No
0661-KBKPA;Stayed;;No
9081-WWXKP;Stayed;;No
0784-ZQJZX;Stayed;;No
3133-PZNSR;Stayed;;No
0722-SVSFK;Stayed;;No
3612-YVGSJ;Stayed;;No
5397-NSKQG;Stayed;;No
8565-HBFNN;Stayed;;No
8670-ERCJH;Stayed;;No
7758-UJWYS;Stayed;;No
2050-ONYDQ;Stayed;;No
7055-JCGNI;Stayed;;No
0739-UUAJR;Stayed;;No
4826-DXMUP;Stayed;;No
7285-KLOTR;Stayed;;No
0654-PQKDW;Stayed;;No
7175-NTIXE;Stayed;;No
7963-SHNDT;Stayed;;No
0188-GWFLE;Joined;;No
8129-GMVGI;Stayed;;No
2882-DDZPG;Stayed;;No
3547-LQRIK;Stayed;;No
5843-TTHGI;Stayed;;No
1849-RJYIG;Stayed;;No
8868-GAGIO;Stayed;;No
4061-UKJWL;Joined;;No
5380-XPJNZ;Stayed;;No
8263-QMNTJ;Stayed;;No
3230-JCNZS;Stayed;;No
0277-ORXQS;Stayed;;No
7996-BPXHY;Stayed;;No
3227-WLKLI;Stayed;;No
2266-FUBDZ;Stayed;;No
8237-ULIXL;Stayed;;No
8216-AZUUZ;Stayed;;No
9153-BTBVV;Stayed;;No
5186-PEIZU;Stayed;;No
1074-AMIOH;Stayed;;No
4361-FEBGN;Stayed;;No
0380-ZCSBI;Stayed;;No
7145-FEJWU;Stayed;;No
3969-JQABI;Stayed;;No
9624-EGDEQ;Stayed;;No
1051-EQPZR;Stayed;;No
5849-ASHZJ;Stayed;;No
5780-INQIK;Stayed;;No
8384-FZBJK;Stayed;;No
3750-RNQKR;Stayed;;No
0962-CQPWQ;Stayed;;No
3096-YXENJ;Stayed;;No
1265-BCFEO;Stayed;;No
5837-LXSDN;Stayed;;No
5945-AZYHT;Stayed;;No
8325-QRPZR;Stayed;;No
6384-VMJHP;Stayed;;No
2262-SLNVK;Joined;;No
7730-CLDSV;Stayed;;No
1135-HIORI;Stayed;;No
0164-APGRB;Stayed;;No
6481-ESCNL;Stayed;;No
1790-NESIO;Stayed;;No
1550-EENBN;Stayed;;No
8198-RKSZG;Stayed;;No
9297-EONCV;Stayed;;No
1069-QJOEE;Stayed;;No
7799-DSEWS;Stayed;;No
8766-PAFNE;Stayed;;No
3130-ICDUP;Joined;;No
0820-FNRNX;Stayed;;No
0880-FVFWF;Stayed;;No
4611-ANLQC;Stayed;;No
4213-HKBJO;Stayed;;No
2792-LSHWX;Joined;;No
0014-BMAQU;Stayed;;No
9018-PCIOK;Stayed;;No
4837-QUSFT;Stayed;;No
9953-ZMKSM;Stayed;;No
7665-NKLAV;Stayed;;No
4391-LNRXK;Stayed;;No
8562-GHPPI;Joined;;No
5893-PYOLZ;Stayed;;No
4986-MXSFP;Joined;;No
6131-FOYAS;Stayed;;No
3027-YNWZU;Stayed;;No
5609-IMCGG;Stayed;;No
4727-MCYZG;Joined;;No
9481-WHGWY;Stayed;;No
4328-VUFWD;Stayed;;No
3301-LSLWQ;Stayed;;No
7473-ZBDSN;Stayed;;No
3166-PNEOF;Stayed;;No
5639-NTUPK;Stayed;;No
8780-YRMTT;Stayed;;No
5140-FOMCQ;Stayed;;No
6242-SGYTS;Stayed;;No
8414-OOEEL;Stayed;;No
8454-AATJP;Stayed;;No
4531-AUZNK;Stayed;;No
4191-XOVOM;Stayed;;No
2150-OEGBV;Stayed;;No
4878-BUNFV;Stayed;;No
1872-EBWSC;Stayed;;No
7026-YMSBE;Stayed;;No
6997-UVGOX;Stayed;;No
9674-EHPPG;Stayed;;No
5440-VHLUL;Stayed;;No
5781-BKHOP;Stayed;;No
5213-TWWJU;Stayed;;No
7629-WIXZF;Stayed;;No
5445-GLVOT;Stayed;;No
3976-HXHCE;Stayed;;No
2466-NEJOJ;Stayed;;No
0254-KCJGT;Stayed;;No
5472-CVMDX;Stayed;;No
6461-SZMCV;Stayed;;No
8150-QUDFX;Joined;;No
2346-DJQTB;Stayed;;No
1697-LYYYX;Stayed;;No
1942-OQFRW;Joined;;No
9640-ZSLDC;Stayed;;No
4231-LZUYM;Stayed;;No
3594-BDSOA;Stayed;;No
5133-VRSAB;Stayed;;No
5996-DAOQL;Joined;;No
6838-YAUVY;Stayed;;No
0484-JPBRU;Stayed;;No
7883-ROJOC;Stayed;;No
0244-LGNFY;Stayed;;No
7274-CGTOD;Stayed;;No
4635-EJYPD;Stayed;;No
1866-ZSLJM;Stayed;;No
4636-TVXVG;Stayed;;No
4236-UJPWO;Joined;;No
9392-XBGTD;Stayed;;No
6402-SSEJG;Stayed;;No
1169-SAOCL;Stayed;;No
1110-KYLGQ;Stayed;;No
9929-PLVPA;Stayed;;No
3518-PZXZQ;Joined;;No
2371-JUNGC;Stayed;;No
5074-FBGHB;Stayed;;No
2351-BKRZW;Stayed;;No
4455-BFSPD;Stayed;;No
3948-KXDUF;Stayed;;No
2323-ARSVR;Stayed;;No
0815-MFZGM;Stayed;;No
5480-XTFFL;Stayed;;No
8295-FHIVV;Stayed;;No
9086-YJYXS;Stayed;;No
1179-INLAT;Joined;;No
7909-FIOIY;Stayed;;No
6351-SCJKT;Joined;;No
5468-BPMMO;Stayed;;No
0197-PNKNK;Stayed;;No
2439-QKJUL;Stayed;;No
1194-SPVSP;Joined;;No
9534-NSXEM;Stayed;;No
8929-KSWIH;Stayed;;No
2250-IVBWA;Stayed;;No
1810-MVMAI;Stayed;;No
9506-UXUSK;Stayed;;No
1229-RCALF;Stayed;;No
3572-UOLYZ;Stayed;;No
1429-UYJSV;Stayed;;No
6366-XIVKZ;Stayed;;No
3470-OBUET;Stayed;;No
2770-NSVDG;Stayed;;No
9375-MHRRS;Stayed;;No
4860-YZGZM;Stayed;;No
6599-GZWCM;Stayed;;No
7037-MTYVW;Stayed;;No
4760-THGOT;Stayed;;No
4016-BJKTZ;Stayed;;No
6584-VQMYT;Stayed;;No
9838-BFCQT;Stayed;;No
2790-XUYMV;Stayed;;No
0581-MDMPW;Stayed;;No
1023-BQXZE;Stayed;;No
9163-GHAYE;Stayed;;No
3904-UKFRE;Stayed;;No
5353-WILCI;Stayed;;No
0058-EVZWM;Stayed;;No
7009-PCARS;Stayed;;No
0519-DRGTI;Stayed;;No
1017-FBQMM;Stayed;;No
1985-MBRYP;Stayed;;No
9372-TXXPS;Stayed;;No
3259-QMXUN;Stayed;;No
1015-JPFYW;Stayed;;No
6645-MXQJT;Joined;;No
5804-JMYIO;Stayed;;No
6484-LATFU;Stayed;;No
7599-NTMDP;Stayed;;No
0536-ACXIP;Stayed;;No
0936-NQLJU;Stayed;;No
1575-KRZZE;Stayed;;No
3251-YMVWZ;Stayed;;No
4884-LEVMQ;Stayed;;No
8857-CUPFQ;Stayed;;No
7610-TVOPG;Stayed;;No
3638-DIMPH;Stayed;;No
1845-ZLLIG;Joined;;No
8559-WNQZS;Joined;;No
1699-UOTXU;Stayed;;No
0635-WKOLD;Stayed;;No
5993-JSUWV;Stayed;;No
4518-FZBSX;Stayed;;No
6988-CJEYV;Stayed;;No
3097-FQTVJ;Stayed;;No
5465-BUBFA;Stayed;;No
7299-GNVPL;Stayed;;No
9743-DQKQW;Joined;;No
1215-VFYVK;Stayed;;No
9371-BITHB;Stayed;;No
9093-FPDLG;Stayed;;No
0541-FITGH;Joined;;No
6985-HAYWX;Stayed;;No
7508-KBIMB;Stayed;;No
6838-HVLXG;Stayed;;No
1897-OKVMW;Stayed;;No
5485-ITNPC;Stayed;;No
0233-FTHAV;Stayed;;No
4644-PIZRT;Stayed;;No
8922-NPKBJ;Stayed;;No
2740-TVLFN;Joined;;No
7771-CFQRQ;Stayed;;No
9512-PHSMG;Stayed;;No
4146-SVFUD;Joined;;No
1564-HJUVY;Stayed;;No
3617-XLSGQ;Stayed;;No
7517-LDMPS;Stayed;;No
7244-KXYZN;Stayed;;No
5226-NOZFC;Stayed;;No
1400-WIVLL;Stayed;;No
8148-NLEGT;Stayed;;No
8347-GDTMP;Stayed;;No
6746-WAUWT;Stayed;;No
0428-IKYCP;Stayed;;No
2187-PKZAY;Stayed;;No
4003-OCTMP;Stayed;;No
6652-YFFJO;Stayed;;No
7225-IILWY;Stayed;;No
3170-GWYKC;Stayed;;No
9830-ECLEN;Stayed;;No
2668-TZSPS;Joined;;No
7446-SFAOA;Stayed;;No
9522-ZSINC;Stayed;;No
8234-GSZYK;Stayed;;No
6505-OZNPG;Stayed;;No
6164-HAQTX;Stayed;;No
7765-LWVVH;Stayed;;No
0953-LGOVU;Stayed;;No
4692-NNQRU;Stayed;;No
7742-MYPGI;Stayed;;No
9619-GSATL;Stayed;;No
5622-UEJFI;Stayed;;No
6203-HBZPA;Stayed;;No
0484-FFVBJ;Stayed;;No
0301-FIDRB;Stayed;;No
4139-JPIAM;Stayed;;No
2181-TIDSV;Stayed;;No
1936-CZAKF;Stayed;;No
9453-PATOS;Stayed;;No
4402-FTBXC;Stayed;;No
2931-XIQBR;Stayed;;No
0106-UGRDO;Stayed;;No
5542-TBBWB;Joined;;No
1930-QPBVZ;Stayed;;No
2606-PKWJB;Stayed;;No
5322-ZSMZY;Stayed;;No
5220-AGAAX;Stayed;;No
0208-BPQEJ;Stayed;;No
9435-JMLSX;Stayed;;No
3352-ALMCK;Stayed;;No
5312-IRCFR;Stayed;;No
5294-IMHHT;Stayed;;No
6176-YJWAS;Stayed;;No
5310-NOOVA;Stayed;;No
4526-EXKKN;Stayed;;No
5311-IHLEI;Stayed;;No
3987-KQDDU;Stayed;;No
3404-JNXAX;Stayed;;No
5131-PONJI;Stayed;;No
3489-VSFRD;Stayed;;No
3345-JHUEO;Stayed;;No
5815-HGGHV;Stayed;;No
5260-UMPWX;Stayed;;No
5649-RXQTV;Stayed;;No
2674-MIAHT;Stayed;;No
2576-HXMPA;Joined;;No
7587-AOVVU;Stayed;;No
6898-MDLZW;Stayed;;No
4707-YNOQA;Stayed;;No
9357-UJRUN;Stayed;;No
7663-CUXZB;Stayed;;No
0258-NOKBL;Joined;;No
1163-VIPRI;Stayed;;No
9348-ROUAI;Stayed;;No
9443-JUBUO;Stayed;;No
3043-TYBNO;Joined;;No
4830-FAXFM;Stayed;;No
5906-BFOZT;Joined;;No
2960-NKRSO;Stayed;;No
5598-IKHQQ;Stayed;;No
0397-ZXWQF;Stayed;;No
5266-PFRQK;Stayed;;No
4674-HGNUA;Stayed;;No
6765-MBQNU;Stayed;;No
9786-IJYDL;Stayed;;No
1303-SRDOK;Stayed;;No
3769-MHZNV;Stayed;;No
6295-OSINB;Stayed;;No
3308-MHOOC;Joined;;No
4177-JPDFU;Stayed;;No
2239-CFOUJ;Joined;;No
8046-DNVTL;Stayed;;No
2209-XADXF;Joined;;No
6620-JDYNW;Stayed;;No
4770-UEZOX;Joined;;No
1038-RQOST;Stayed;;No
4568-TTZRT;Stayed;;No
9513-DXHDA;Stayed;;No
8084-OIVBS;Stayed;;No
8896-BQTTI;Joined;;No
3352-RICWQ;Stayed;;No
2160-GPFXD;Stayed;;No
2065-MMKGR;Stayed;;No
1498-NHTLT;Stayed;;No
1402-PTHGN;Stayed;;No
5199-FPUSP;Stayed;;No
6377-KSLXC;Stayed;;No
1796-JANOW;Joined;;No
0238-WHBIQ;Stayed;;No
8735-NBLWT;Stayed;;No
6651-RLGGM;Stayed;;No
1614-JBEBI;Stayed;;No
5696-EXCYS;Stayed;;No
5795-KTGUD;Stayed;;No
4702-HDRKD;Stayed;;No
8512-WIWYV;Stayed;;No
1406-PUQVY;Joined;;No
9114-AAFQH;Stayed;;No
8715-KKTFG;Stayed;;No
1728-BQDMA;Joined;;No
5117-ZSMHQ;Stayed;;No
5151-HQRDG;Stayed;;No
0960-HUWBM;Stayed;;No
6465-GSRCL;Stayed;;No
0263-FJTQO;Stayed;;No
7319-ZNRTR;Stayed;;No
7503-EPSZW;Stayed;;No
7089-XXAYG;Stayed;;No
1666-JXLKU;Stayed;;No
7855-DIWPO;Stayed;;No
5133-POWUA;Joined;;No
5652-MSDEY;Stayed;;No
1810-BOHSY;Stayed;;No
1784-BXEFA;Stayed;;No
7351-MHQVU;Stayed;;No
9224-VTYID;Stayed;;No
9500-IWPXQ;Stayed;;No
5762-TJXGK;Stayed;;No
4504-YOULA;Stayed;;No
5569-IDSEY;Stayed;;No
7284-ZZLOH;Stayed;;No
1777-JYQPJ;Joined;;No
3401-URHDA;Stayed;;No
1599-EAHXY;Stayed;;No
8631-XVRZL;Stayed;;No
3853-LYGAM;Stayed;;No
5751-USDBL;Stayed;;No
5680-LQOGP;Stayed;;No
8189-DUKMV;Stayed;;No
9931-DCEZH;Stayed;;No
1898-JSNDC;Stayed;;No
0315-LVCRK;Stayed;;No
3911-RSNHI;Stayed;;No
2410-CIYFZ;Joined;;No
5505-OVWQW;Stayed;;No
7271-AJDTL;Stayed;;No
1867-TJHTS;Stayed;;No
4429-WYGFR;Stayed;;No
2817-LVCPP;Stayed;;No
5038-ETMLM;Stayed;;No
5056-FIMPT;Stayed;;No
4521-WFJAI;Stayed;;No
6569-KTMDU;Joined;;No
8809-XKHMD;Stayed;;No
0396-YCHWO;Stayed;;No
0867-LDTTC;Stayed;;No
2122-SZZZD;Stayed;;No
3148-AOIQT;Stayed;;No
6692-YQHXC;Stayed;;No
3889-VWBID;Stayed;;No
5222-JCXZT;Stayed;;No
9754-CLVZW;Stayed;;No
2739-CCZMB;Stayed;;No
7080-TNUWP;Stayed;;No
0496-AHOOK;Stayed;;No
2468-SJFLM;Joined;;No
3181-VTHOE;Stayed;;No
7168-HDQHG;Stayed;;No
4567-AKPIA;Stayed;;No
7901-HXJVA;Stayed;;No
5924-IFQTT;Stayed;;No
7968-QUXNS;Stayed;;No
8903-WMRNW;Stayed;;No
2452-SNHFZ;Stayed;;No
3629-WEAAM;Stayed;;No
6029-CSMJE;Stayed;;No
7993-NQLJE;Stayed;;No
9909-DFRJA;Stayed;;No
9099-FTUHS;Stayed;;No
4962-CHQPW;Stayed;;No
9467-ROOLM;Stayed;;No
2253-KPMNB;Stayed;;No
1345-ZUKID;Stayed;;No
6429-SHBCB;Stayed;;No
2603-HVKCG;Stayed;;No
1834-WULEG;Stayed;;No
9097-ZUBYC;Stayed;;No
5148-ORICT;Stayed;;No
4893-GYUJU;Stayed;;No
4578-PHJYZ;Stayed;;No
7272-QDCKA;Stayed;;No
8908-SLFCJ;Stayed;;No
9766-HGEDE;Stayed;;No
6968-MHOMU;Stayed;;No
5044-XDPYX;Stayed;;No
1814-WFGVS;Stayed;;No
3721-WKIIL;Stayed;;No
6734-CKRSM;Joined;;No
1265-ZFOSD;Stayed;;No
6568-POCUI;Stayed;;No
5197-LQXXH;Stayed;;No
3457-PQBYH;Stayed;;No
7682-AZNDK;Stayed;;No
5384-ZTTWP;Stayed;;No
3745-HRPHI;Stayed;;No
1231-YNDEK;Stayed;;No
1407-DIGZV;Joined;;No
0570-BFQHT;Stayed;;No
4393-OBCRR;Joined;;No
8564-LDKFL;Stayed;;No
3696-DFHHB;Stayed;;No
4717-GHADL;Stayed;;No
5501-TVMGM;Joined;;No
5879-HMFFH;Stayed;;No
6772-WFQRD;Stayed;;No
3810-DVDQQ;Stayed;;No
6972-SNKKW;Stayed;;No
3694-GLTJM;Stayed;;No
8550-XSXUQ;Stayed;;No
9055-MOJJJ;Stayed;;No
4359-INNWN;Stayed;;No
0585-EGDDA;Stayed;;No
4032-RMHCI;Stayed;;No
3481-JHUZH;Stayed;;No
3594-IVHJZ;Joined;;No
6869-FGJJC;Stayed;;No
3896-ZVNET;Stayed;;No
8205-VSLRB;Stayed;;No
5960-MVTUK;Joined;;No
6817-WTYHE;Joined;;No
3082-VQXNH;Joined;;No
4931-TRZWN;Stayed;;No
0750-EKNGL;Stayed;;No
7669-LCRSD;Stayed;;No
3567-PQTSO;Stayed;;No
8043-PNYSD;Stayed;;No
9938-EKRGF;Stayed;;No
2703-AMTUL;Stayed;;No
8173-RXAYP;Stayed;;No
4825-XJGDM;Stayed;;No
5402-HTOTQ;Stayed;;No
6734-JDTTV;Stayed;;No
7850-THJMU;Stayed;;No
3890-RTCMS;Stayed;;No
3717-FDJFU;Stayed;;No
3665-JATSN;Stayed;;No
7966-YOTQW;Stayed;;No
8853-TZDGH;Stayed;;No
4324-BZCKL;Stayed;;No
6924-TDGMT;Stayed;;No
1536-YHDOE;Stayed;;No
8123-QBNAZ;Stayed;;No
7711-YIJWC;Stayed;;No
5482-VXSXJ;Stayed;;No
7365-BVCJH;Joined;;No
9620-ENEJV;Stayed;;No
2378-YIZKA;Stayed;;No
0689-DSXGL;Stayed;;No
6818-DJXAA;Stayed;;No
0464-WJTKO;Stayed;;No
8902-ZEOVF;Stayed;;No
6778-EICRF;Stayed;;No
2662-NNTDK;Stayed;;No
4132-KALRO;Stayed;;No
2874-YXVVA;Stayed;;No
1245-HARPS;Stayed;;No
4323-ELYYB;Stayed;;No
4293-ETKAP;Stayed;;No
6064-PUPMC;Stayed;;No
6504-VBLFL;Stayed;;No
6322-PJJDJ;Stayed;;No
0330-BGYZE;Stayed;;No
1085-LDWAM;Stayed;;No
7586-ZATGZ;Stayed;;No
7197-VOJMM;Stayed;;No
1843-TLSGD;Stayed;;No
9626-VFRGG;Stayed;;No
7075-BNDVQ;Stayed;;No
9143-CANJF;Stayed;;No
7284-BUYEC;Stayed;;No
2041-JIJCI;Stayed;;No
4900-MSOMT;Stayed;;No
2229-VWQJH;Stayed;;No
9194-GFVOI;Stayed;;No
1336-EZFZY;Stayed;;No
4282-MSACW;Stayed;;No
1403-LKLIK;Stayed;;No
9643-AVVWI;Joined;;No
0253-ZTEOB;Stayed;;No
2706-QZIHY;Stayed;;No
6061-PQHMK;Stayed;;No
6137-MFAJN;Stayed;;No
9122-UMROB;Joined;;No
4232-JGKIY;Joined;;No
2402-TAIRZ;Stayed;;No
9139-TWBAS;Stayed;;No
6685-GBWJZ;Stayed;;No
3913-RDSJZ;Stayed;;No
4203-QGNZA;Stayed;;No
5043-TRZWM;Joined;;No
9494-BDNNC;Stayed;;No
1640-PLFMP;Joined;;No
5366-OBVMR;Stayed;;No
7644-OMVMY;Stayed;;No
4573-JKNAE;Stayed;;No
9817-APLHW;Stayed;;No
8380-MQINP;Stayed;;No
0840-DFEZH;Stayed;;No
8690-ZVLCL;Stayed;;No
0384-LPITE;Stayed;;No
4616-EWBNJ;Stayed;;No
1335-HQMKX;Stayed;;No
6923-AQONU;Stayed;;No
4536-PLEQY;Stayed;;No
7029-IJEJK;Stayed;;No
8871-JLMHM;Stayed;;No
5447-VYTKW;Stayed;;No
3623-FQBOX;Stayed;;No
3474-BAFSJ;Stayed;;No
3865-ZFZIB;Stayed;;No
